Word,KnownWordQ,CommonWordQ,StopWordQ
ataraxic,True,False,False
ataraxis,True,False,False
Ataturk,True,False,False
atavism,True,True,False
atavist,True,False,False
atavistic,True,True,False
ataxia,True,True,False
ataxic,True,True,False
ataxy,True,False,False
Atayalic,True,False,False
at-bat,True,False,False
Ate,True,False,False
A-team,True,False,False
atelectasis,True,False,False
ateleiosis,True,False,False
ateleiotic,True,False,False
Ateles,True,False,False
atelier,True,True,False
ateliosis,True,False,False
Aten,True,False,False
atenolol,True,False,False
ATF,True,False,False
Athabascan,True,False,False
Athabaskan,True,False,False
Athanasianism,True,False,False
Athanasius,True,False,False
athanor,True,False,False
Athapascan,True,False,False
Athapaskan,True,False,False
athar,True,False,False
Atharva-Veda,True,False,False
atheism,True,True,False
atheist,True,True,False
atheistic,True,True,False
atheistical,True,False,False
Athelstan,True,False,False
Athena,True,False,False
athenaeum,True,False,False
Athene,True,False,False
atheneum,True,False,False
Athenian,True,False,False
Athens,True,False,False
Atherinidae,True,False,False
Atherinopsis,True,False,False
atherodyde,True,False,False
atherogenesis,True,False,False
atheroma,True,False,False
atheromatic,True,False,False
atheromatous,True,False,False
atherosclerosis,True,True,False
atherosclerotic,True,False,False
Atherurus,True,False,False
athetosis,True,False,False
Athinai,True,False,False
Athiorhodaceae,True,False,False
athirst,True,True,False
athlete,True,True,False
athletic,True,True,False
athleticism,True,True,False
athletics,True,True,False
athodyd,True,False,False
Athos,True,False,False
Athrotaxis,True,False,False
athwart,True,True,False
Athyriaceae,True,False,False
Athyrium,True,False,False
atilt,True,True,False
Ativan,True,False,False
Atlanta,True,False,False
Atlantic,True,False,False
Atlantides,True,False,False
Atlantis,True,False,False
atlas,True,True,False
Atlas,True,False,False
atm,True,False,False
ATM,True,False,False
atmometer,True,False,False
atmosphere,True,True,False
atmospheric,True,True,False
atmospherical,True,False,False
atmospherics,True,True,False
atole,True,False,False
atoll,True,True,False
atom,True,True,False
atom-bomb,True,False,False
atomic,True,True,False
atomisation,True,False,False
atomise,True,False,False
atomiser,True,False,False
atomism,True,False,False
atomistic,True,True,False
atomistical,True,False,False
atomization,True,True,False
atomize,True,True,False
atomizer,True,True,False
Aton,True,False,False
atonal,True,True,False
atonalism,True,False,False
atonalistic,True,False,False
atonality,True,True,False
atonally,True,False,False
atone,True,True,False
atonement,True,True,False
atonia,True,False,False
atonic,True,False,False
atonicity,True,False,False
atony,True,False,False
atop,True,True,False
atopognosia,True,False,False
atopognosis,True,False,False
atopy,True,False,False
atorvastatin,True,False,False
atoxic,True,False,False
ATP,True,False,False
atrabilious,True,False,False
atrazine,True,False,False
atresia,True,False,False
Atreus,True,False,False
atrial,True,True,False
Atrichornis,True,False,False
Atrichornithidae,True,False,False
atrioventricular,True,False,False
atrip,True,False,False
Atriplex,True,False,False
atrium,True,True,False
atrocious,True,True,False
atrociously,True,True,False
atrociousness,True,True,False
atrocity,True,True,False
Atromid-S,True,False,False
Atropa,True,False,False
atrophedema,True,False,False
atrophic,True,False,False
atrophied,True,True,False
atrophy,True,True,False
Atropidae,True,False,False
atropine,True,True,False
Atropos,True,False,False
Atrovent,True,False,False
Atsugewi,True,False,False
attaboy,True,False,False
Attacapa,True,False,False
Attacapan,True,False,False
attach,True,True,False
attachable,True,True,False
attache,True,True,False
attached,True,True,False
attachment,True,True,False
attack,True,True,False
attacker,True,True,False
attacking,True,True,False
attain,True,True,False
attainability,True,True,False
attainable,True,True,False
attainableness,True,False,False
attainder,True,True,False
attained,True,True,False
attainment,True,True,False
attaint,True,False,False
Attalea,True,False,False
attar,True,True,False
attemper,True,False,False
attempt,True,True,False
attempted,True,True,False
attempter,True,False,False
attend,True,True,False
attendance,True,True,False
attendant,True,True,False
attended,True,True,False
attendee,True,True,False
attender,True,True,False
attending,True,True,False
attention,True,True,False
attentional,True,True,False
attention-getting,True,False,False
attentive,True,True,False
attentively,True,True,False
attentiveness,True,True,False
attenuate,True,True,False
attenuated,True,True,False
attenuation,True,True,False
attenuator,True,True,False
attest,True,True,False
attestant,True,False,False
attestation,True,True,False
attestator,True,False,False
attested,True,True,False
attester,True,False,False
attestor,True,False,False
attic,True,True,False
Attic,True,False,False
Attica,True,False,False
Atticus,True,False,False
Attila,True,False,False
Attilio,True,False,False
attire,True,True,False
attired,True,True,False
attitude,True,True,False
attitudinal,True,True,False
attitudinise,True,False,False
attitudinize,True,False,False
Attlee,True,False,False
attorn,True,False,False
attorney,True,True,False
attorneyship,True,False,False
attosecond,True,False,False
attract,True,True,False
attractable,True,False,False
attracter,True,False,False
attraction,True,True,False
attractive,True,True,False
attractively,True,True,False
attractiveness,True,True,False
attractor,True,True,False
attributable,True,True,False
attribute,True,True,False
attribution,True,True,False
attributive,True,True,False
attributively,True,True,False
attrited,True,False,False
attrition,True,True,False
attritional,True,False,False
attune,True,True,False
atween,True,False,False
atypical,True,True,False
atypicality,True,False,False
atypically,True,True,False
Au,True,False,False
AU,True,False,False
auberge,True,False,False
aubergine,True,True,False
auburn,True,True,False
AUC,True,False,False
Auchincloss,True,False,False
Auckland,True,False,False
auction,True,True,False
auctioneer,True,True,False
auctorial,True,False,False
Aucuba,True,False,False
audacious,True,True,False
audaciously,True,True,False
audaciousness,True,True,False
audacity,True,True,False
audad,True,False,False
Auden,True,False,False
Audenesque,True,False,False
audibility,True,True,False
audible,True,True,False
audibleness,True,False,False
audibly,True,True,False
audience,True,True,False
audile,True,False,False
audio,True,True,False
audiocassette,True,False,False
audiogram,True,False,False
audio-lingual,True,False,False
audiology,True,True,False
audiometer,True,True,False
audiometric,True,False,False
audiometry,True,False,False
audiotape,True,True,False
audiovisual,True,True,False
audit,True,True,False
audition,True,True,False
auditive,True,True,False
auditor,True,True,False
auditorium,True,True,False
auditory,True,True,False
Audubon,True,False,False
Aug,True,False,False
Augean,True,False,False
Augeas,True,False,False
augend,True,False,False
auger,True,True,False
aught,True,True,False
augite,True,True,False
augitic,True,False,False
augment,True,True,False
augmentation,True,True,False
augmentative,True,True,False
augmented,True,True,False
Augmentin,True,False,False
augur,True,True,False
augury,True,True,False
august,True,True,False
August,True,True,False
Augusta,True,False,False
Augustan,True,False,False
Augustine,True,False,False
Augustinian,True,False,False
Augustus,True,False,False
auk,True,True,False
auklet,True,False,False
Aulacorhyncus,True,False,False
auld,True,False,False
Aulostomidae,True,False,False
Aulostomus,True,False,False
Aum,True,False,False
aunt,True,True,False
auntie,True,True,False
aunty,True,False,False
aura,True,True,False
aural,True,True,False
aurally,True,True,False
aureate,True,False,False
Aurelius,True,False,False
Aureolaria,True,False,False
aureole,True,True,False
Aureomycin,True,False,False
auric,True,True,False
auricle,True,True,False
auricula,True,False,False
auricular,True,True,False
auriculare,True,False,False
Auricularia,True,False,False
Auriculariaceae,True,False,False
Auriculariales,True,False,False
auriculate,True,False,False
auriculated,True,False,False
auriculoventricular,True,False,False
auriferous,True,False,False
auriform,True,False,False
aurify,True,False,False
Auriga,True,False,False
Auriparus,True,False,False
auriscope,True,False,False
aurochs,True,False,False
aurora,True,True,False
Aurora,True,False,False
auroral,True,True,False
aurorean,True,False,False
auroscope,True,False,False
aurous,True,False,False
Auschwitz,True,False,False
auscultate,True,True,False
auscultation,True,True,False
auscultatory,True,False,False
auspex,True,False,False
auspicate,True,False,False
auspice,True,True,False
auspices,True,True,False
auspicious,True,True,False
auspiciously,True,True,False
auspiciousness,True,True,False
Aussie,True,False,False
Austen,True,False,False
austenite,True,False,False
austenitic,True,False,False
austere,True,True,False
austerely,True,True,False
austereness,True,False,False
austerity,True,True,False
Austerlitz,True,False,False
Austin,True,False,False
austral,True,True,False
Australasia,True,False,False
Australasian,True,False,False
Australia,True,False,False
Australian,True,False,False
australopithecine,True,False,False
Australopithecus,True,False,False
Austria,True,False,False
Austria-Hungary,True,False,False
Austrian,True,False,False
Austro-Asiatic,True,False,False
Austrocedrus,True,False,False
Austronesia,True,False,False
Austronesian,True,False,False
Austrotaxus,True,False,False
autacoid,True,False,False
autacoidal,True,False,False
autarchic,True,False,False
autarchical,True,False,False
autarchy,True,False,False
autarkic,True,False,False
autarkical,True,False,False
autarky,True,False,False
auteur,True,True,False
authentic,True,True,False
authentically,True,True,False
authenticate,True,True,False
authenticated,True,True,False
authentication,True,True,False
authenticator,True,True,False
authenticity,True,True,False
author,True,True,False
authoress,True,True,False
authorial,True,True,False
authorisation,True,False,False
authorise,True,False,False
authorised,True,False,False
authoriser,True,False,False
authoritarian,True,True,False
authoritarianism,True,True,False
authoritative,True,True,False
authoritatively,True,True,False
authorities,True,True,False
authority,True,True,False
authorization,True,True,False
authorize,True,True,False
authorized,True,True,False
authorizer,True,False,False
authorship,True,True,False
autism,True,True,False
autistic,True,True,False
auto,True,True,False
autoantibody,True,False,False
autobahn,True,True,False
autobiographer,True,True,False
autobiographic,True,True,False
autobiographical,True,True,False
autobiography,True,True,False
autobus,True,False,False
autocatalysis,True,False,False
autocatalytic,True,False,False
auto-changer,True,False,False
autochthon,True,False,False
autochthonal,True,False,False
autochthonic,True,False,False
autochthonous,True,False,False
autochthony,True,False,False
autoclave,True,True,False
autocoid,True,False,False
autocracy,True,True,False
autocrat,True,True,False
autocratic,True,True,False
autocratically,True,True,False
autocue,True,True,False
auto-da-fe,True,False,False
autodidact,True,True,False
autodidactic,True,False,False
autoecious,True,False,False
autoerotic,True,False,False
autoeroticism,True,False,False
autoerotism,True,False,False
autofluorescence,True,False,False
autofluorescent,True,False,False
autofocus,True,False,False
autogamic,True,False,False
